DialogID,NpcID,SkinID,AnimType,FacialType,DialogType,AudioName,KOR,KOR_LineSpace,KOR_CharSpace,ENG,ENG_LineSpace,ENG_CharSpace,JP,JP_LineSpace,JP_CharSpace,ZH_CHT,ZH_CHT_LineSpace,ZH_CHT_CharSpace,ZH_CHS,ZH_CHS_LineSpace,ZH_CHS_CharSpace,row_index,record_offset
520,1004,1004101,0,0,7,Yuki/Voice_YukiBasic_In_4,차가운 핫초코……\n같은 건 없답니다?,0.0,0.0,"There's no such thing as cold hot chocolate, you know?",0.0,0.0,冷たいホットチョコ……なんてないですよ？,0.0,0.0,冰的熱可可……沒有這種東西喔？,0.0,0.0,冰的热可可……没有这种东西喔？,0.0,0.0,519,205460
521,1004,1004101,0,0,7,Yuki/Voice_YukiBasic_In_5,사랑을 담은 음식\n곧 준비해 드릴게요♥,0.0,0.0,I’ll prepare a meal full of love soon-♥,0.0,0.0,愛を込めた料理を、すぐにご用意しますね♥,0.0,0.0,馬上為您準備充滿愛意的料理♥,0.0,0.0,马上为您准备充满爱意的料理♥,0.0,0.0,520,205840
522,1004,1004101,0,0,7,Yuki/Voice_YukiBasic_Out_2,청소는\n너무 좋아요-♥,0.0,0.0,I just love cleaning-♥,0.0,0.0,お掃除は大好きですー♥,0.0,0.0,我最喜歡打掃了-♥,0.0,0.0,我最喜欢打扫了-♥,0.0,0.0,521,206204
523,1004,1004101,0,0,7,Yuki/Voice_YukiBasic_Out_3,달콤한 향기♪\n마스터와 디저트라도 먹을까요♥,0.0,0.0,"Such a sweet scent♪ Shall we have dessert together, Master? ♥",0.0,0.0,甘い香り♪ マスターとデザートでも食べましょうか♥,0.0,0.0,甜蜜香氣♪要不要跟大師一起吃甜點呢♥,0.0,0.0,甜蜜香气♪要不要跟大师一起吃甜点呢♥,0.0,0.0,522,206468
524,1004,1004101,0,0,7,Yuki/Voice_YukiBasic_Out_4,주문하신 메뉴\n나왔습니다-♥,0.0,0.0,Your order is ready-♥,0.0,0.0,ご注文のメニューができましたー♥,0.0,0.0,您點的餐點來囉-♥,0.0,0.0,您点的餐点来啰-♥,0.0,0.0,523,206908
525,1004,1004101,0,0,7,Yuki/Voice_YukiBasic_Out_5,카페는 청결이\n최우선이에요-,0.0,0.0,Cleanliness is the top priority in the cafe-,0.0,0.0,カフェは、清潔が最優先ですー。,0.0,0.0,咖啡廳最重要的就是整潔了-,0.0,0.0,咖啡厅最重要的就是整洁了-,0.0,0.0,524,207192
526,1004,1004101,0,0,7,Yuki/Voice_YukiBasic_Out_6,내가 마스터와 같은 공기를 마시며\n일할 수 있다니-♥,0.0,0.0,Working while breathing Master’s air? Unbelievable-♥,0.0,0.0,マスターと同じ空気を吸いながら働けるなんてー♥,0.0,0.0,竟然能和大師呼吸著相同的空氣一起工作-♥,0.0,0.0,竟然能和大师呼吸着相同的空气一起工作-♥,0.0,0.0,525,207520
527,1004,1004101,0,0,7,Yuki/Voice_YukiBasic_Out_7,마스터의 방은\n어디에 있을까요-♥,0.0,0.0,Where could Master’s room be-? ♥,0.0,0.0,マスターのお部屋はどこにあるんでしょうー♥,0.0,0.0,大師的房間是哪一間呢-♥,0.0,0.0,大师的房间是哪一间呢-♥,0.0,0.0,526,207956
528,1004,1004101,0,0,7,Yuki/Voice_YukiBasic_Out_1,맛있어지는 주문을\n외워 드릴까요-?,0.0,0.0,Shall I teach you the magic words to make it tastier-?,0.0,0.0,美味しくなる呪文をかけてあげましょうかー？,0.0,0.0,要我幫你唸變好吃的咒語嗎-？,0.0,0.0,要我帮你念变好吃的咒语吗-？,0.0,0.0,527,208292
529,1004,1004101,0,0,15,,오늘은 마스터와 시간을 보내고 싶네요-,0.0,0.0,"I want to spend time with you today, Master.",0.0,0.0,今日はマスターと一緒に過ごしたいですー。,0.0,0.0,今天想和大師一起度過-,0.0,0.0,今天想和大师一起度过-,0.0,0.0,528,208656
530,1004,1004101,0,0,15,,"모처럼 다른 옷을 입었는데, 하실 말씀 없나요-?",0.0,0.0,I’m wearing something different today—no comments?,0.0,0.0,せっかく違う服を着てるのに、言いたいことありませんかー？,0.0,0.0,我難得才換了套衣服，你沒有話要說嗎？,0.0,0.0,我难得才换了套衣服，你没有话要说吗？,0.0,0.0,529,208968
531,1004,1004101,0,0,15,,이번엔 어떤 주문이 들어왔을까요-,0.0,0.0,I wonder what kind of order came in this time—,0.0,0.0,今回はどんなご注文でしょうかー。,0.0,0.0,這次點了什麼餐呢？,0.0,0.0,这次点了什么餐呢？,0.0,0.0,530,209372
532,1004,1004101,0,0,15,,어서 끝내고 저랑 놀러 가요-,0.0,0.0,Let’s finish quickly and go have fun together!,0.0,0.0,早く終わらせて、一緒に遊びに行きましょうー。,0.0,0.0,快點結束工作，跟我一起出去玩吧-,0.0,0.0,快点结束工作，跟我一起出去玩吧-,0.0,0.0,531,209660
533,1004,1004101,0,0,15,,오늘 끝나고 시간 있으세요?,0.0,0.0,Will you have time after work today?,0.0,0.0,この後、お時間ありますか？,0.0,0.0,今天結束後有時間嗎？,0.0,0.0,今天结束后有时间吗？,0.0,0.0,532,210000
534,1004,1004101,14,0,19,Yuki/Voice_Yuki_Effect_1,"우후훗, 정말…제가 좋아하는 것을 잘 아시네요? 저도 마스터가 좋아하시는 걸 준비하고 싶네요-!",0.0,0.0,"Ufufu, you really do know what I like. I want to prepare something you’ll love too, Master–!",0.0,0.0,うふふ、本当に…私が好きなものをよく知ってるんですね？私も、マスターが好きなものを用意したいですー！,0.0,0.0,呵呵呵，你……真懂我喜歡什麼耶？我也想準備大師喜歡的東西-！,0.0,0.0,呵呵呵，你……真懂我喜欢什么耶？我也想准备大师喜欢的东西-！,0.0,0.0,533,210268
535,1004,1004101,14,0,8,Yuki/Voice_YukiCasual_MaidApp_1,마스터-오늘은 어디로 가볼까요? 시장? 레스토랑? 아니면…우후후♥,0.0,0.0,"Master, where shall we go today? Market? Restaurant? Or…ufufu♥",0.0,0.0,マスター、今日はどこに行きましょうか？マーケット？レストラン？それとも…うふふ♥,0.0,0.0,大師-今天要去哪裡呢？市場？餐廳？還是……呵呵呵♥,0.0,0.0,大师-今天要去哪里呢？市场？餐厅？还是……呵呵呵♥,0.0,0.0,534,210936
536,1004,1004101,7,2,8,Yuki/Voice_YukiCasual_MaidApp_2,"가방 안에요? 우후훗, 오늘을 위한 중요한 게 들어있죠-",0.0,0.0,"In my bag? Ufufut, there’s something important for today in there—",0.0,0.0,バッグの中？うふふ、今日のための大事なものが入ってるのよー。,0.0,0.0,包包裡面嗎？呵呵呵，是為了今天而準備的重要物品啊！,0.0,0.0,包包里面吗？呵呵呵，是为了今天而准备的重要物品啊！,0.0,0.0,535,211488
537,1004,1004101,1,1,8,Yuki/Voice_YukiCasual_MaidApp_3,마스터는 어떤 음식이 좋으신가요?,0.0,0.0,"What kind of food do you like, Master?",0.0,0.0,マスターはどんな食べ物がお好き？,0.0,0.0,大師喜歡什麼食物呢？,0.0,0.0,大师喜欢什么食物呢？,0.0,0.0,536,212000
538,1004,1004101,10,5,8,Yuki/Voice_YukiCasual_MaidApp_4,아아-마스터…저 다리가 좀 아픈 것 같아요-근처에서 좀 쉬다 갈까요?,0.0,0.0,"Aaah…Master, my legs feel a little sore. Should we take a break nearby?",0.0,0.0,あー、マスター…なんだか足がちょっと疲れたかもー。近くで休んでいきませんか？,0.0,0.0,啊啊！大師……我的腿好像有點痛，要不要先在附近休息一下？,0.0,0.0,啊啊！大师……我的腿好像有点痛，要不要先在附近休息一下？,0.0,0.0,537,212320
539,1004,1004101,14,0,8,Yuki/Voice_YukiCasual_MaidApp_5,……옷을 좀 올려 입으라구요? 이게 시원해서 좋아요-아니면 더 내릴까요?,0.0,0.0,…You want me to pull my outfit up? It’s breezy like this—should I pull it lower instead?,0.0,0.0,…服をもう少しあげろって？これが涼しくていいのにー。それとも…もっと下げちゃおっか？,0.0,0.0,……讓我把衣服拉高一點？這樣比較涼快，還是要再往下拉？,0.0,0.0,……让我把衣服拉高一点？这样比较凉快，还是要再往下拉？,0.0,0.0,538,212892
540,1004,1004101,1,1,8,Yuki/Voice_YukiCasual_MaidApp_6,오늘 날씨가 참 좋죠? 마스터도 맑은 날씨 좋아하세요?,0.0,0.0,"The weather is lovely today. Do you like clear days too, Master?",0.0,0.0,今日はいい天気ですね。マスターも晴れの日が好き？,0.0,0.0,今天的天氣很好呢？大師也喜歡晴天嗎？,0.0,0.0,今天的天气很好呢？大师也喜欢晴天吗？,0.0,0.0,539,213504
541,1004,1004101,7,2,8,Yuki/Voice_YukiCasual_MaidApp_7,마스터도 힘들 때가 있나요? 아무도 뭐라 안 그러니까 괜찮아요-,0.0,0.0,"Do you get tired too, Master? It’s okay, no one will judge.",0.0,0.0,マスターも疲れる時ってあるの？誰も文句言わないから大丈夫よー,0.0,0.0,大師也有覺得累的時候嗎？沒有人會說什麼，沒關係的-,0.0,0.0,大师也有觉得累的时候吗？没有人会说什么，没关系的-,0.0,0.0,540,213944
542,1004,1004101,1,1,8,Yuki/Voice_YukiCasual_MaidApp_8,가끔은…이렇게 쉬고 싶을 때가 있는 법이죠-,0.0,0.0,Sometimes…you just need a moment to rest like this—,0.0,0.0,たまには…こうやってのんびりしたくなるものよねー,0.0,0.0,偶爾……也會想要這樣休息吧-,0.0,0.0,偶尔……也会想要这样休息吧-,0.0,0.0,541,214460
543,1004,1004101,14,0,8,Yuki/Voice_YukiCasual_MaidApp_9,좋아하는 음식은 딱히 없지만-정하자면 홍차를 좋아하는 편이에요.,0.0,0.0,"I don’t have a favorite food, but if I had to pick—maybe tea.",0.0,0.0,好きな食べ物は特にないけどー、強いて言えば紅茶が好きかしら。,0.0,0.0,我沒有什麼特別喜歡的食物，硬要說的話，我喜歡紅茶。,0.0,0.0,我没有什么特别喜欢的食物，硬要说的话，我喜欢红茶。,0.0,0.0,542,214848
544,1004,1004101,1,1,9,Yuki/Voice_Yuki_Hello_3,"우후훗, 오늘도 찾아주셨군요.\n역시 마스터도 제가 좋죠?",0.0,0.0,"uhuhut, you came to see me again today. Does that mean you like me too, Master?",0.0,0.0,うふふ、今日も来てくれたんですね。やっぱり、マスターも、私がいいんですか？,0.0,0.0,呵呵呵，你今天也來啦！果然大師也喜歡我吧？,0.0,0.0,呵呵呵，你今天也来啦！果然大师也喜欢我吧？,0.0,0.0,543,215372
545,1004,1004101,1,1,18,Yuki/Voice_Yuki_Hello_4,매일매일 보고 싶은 절 위해 와주셨군요-♥,0.0,0.0,You came to see me because you miss me every single day–♥,0.0,0.0,毎日会いたい私のために来てくださったんですねー♥,0.0,0.0,特地來找天天都想見到的我啦-♥,0.0,0.0,特地来找天天都想见到的我啦-♥,0.0,0.0,544,215880
546,1004,1004101,7,2,10,Yuki/Voice_Yuki_Hello_5,마스터는 이런 걸\n좋아하는 걸까요-?,0.0,0.0,"Do you like things like this, Master?",0.0,0.0,マスターは、こういうのが好きなんですかー？,0.0,0.0,大師好像很喜歡這種的對吧-？,0.0,0.0,大师好像很喜欢这种的对吧-？,0.0,0.0,545,216276
547,1004,1004101,7,2,10,Yuki/Voice_Yuki_Hello_6,마스터가 좋아할 만한 게 뭔지 알 것 같아요-♥,0.0,0.0,I think I know what Master might like-♥,0.0,0.0,マスターが好きそうなもの、わかった気がしますー♥,0.0,0.0,我好像大概知道大師喜歡什麼了-♥,0.0,0.0,我好像大概知道大师喜欢什么了-♥,0.0,0.0,546,216624
548,1004,1004101,0,0,11,Yuki/Voice_Yuki_Dormitory_1,드디어 제가 궁금해지신 건가요-?,0.0,0.0,Are you finally getting to the point where I'm wondering -?,0.0,0.0,ついに、私のが気になったのでしょうかー？,0.0,0.0,終於開始對我好奇了嗎-？,0.0,0.0,终于开始对我好奇了吗-？,0.0,0.0,547,217012
549,1004,1004101,0,0,12,Yuki/Voice_Yuki_Dormitory_2,"우후훗, 어디부터 알려 드릴까요-?",0.0,0.0,"Woohoohoo, where do I start -?",0.0,0.0,うふふ、どこから教えますかー？,0.0,0.0,呵呵呵，要先從哪裡說起呢-？,0.0,0.0,呵呵呵，要先从哪里说起呢-？,0.0,0.0,548,217364
550,1004,1004101,0,0,13,Yuki/Voice_Yuki_Dormitory_3,좋아요-그럼 시작해볼까요-♥,0.0,0.0,Okay - so let's get started - ♥,0.0,0.0,よしー、それじゃあ、始めましょうー♥,0.0,0.0,好-那就開始吧-♥,0.0,0.0,好-那就开始吧-♥,0.0,0.0,549,217688
551,1004,1004101,0,0,14,Yuki/Voice_Yuki_DormitoryOpen_1,마스터와 함께 잘 수 있는 방을\n만들어 주세요-♥,0.0,0.0,Please make a room where I can sleep with Master-♥,0.0,0.0,マスターと一緒に寝られる部屋を作ってくださいー♥,0.0,0.0,請給我一間可以和大師一起睡覺的房間-♥,0.0,0.0,请给我一间可以和大师一起睡觉的房间-♥,0.0,0.0,550,217984
552,1004,1004103,0,0,5,,마스터-잠시\n괜찮을까요-♥,0.0,0.0,"Master, is it okay for a moment-? ♥",0.0,0.0,マスター、少しよろしいですか-♥,0.0,0.0,大師——可以稍微聊一會兒嗎-♥,0.0,0.0,大师——可以稍微聊一会儿吗-♥,0.0,0.0,551,218408
553,1004,1004103,14,0,17,Yuki/Voice_Yuki_Hello_1,"아-마스터, 안녕하세요-오늘은 뭐부터 할까요?",0.0,0.0,"Ah, Master, hello! What should we do first today?",0.0,0.0,ああーマスター、こんにちはー。今日は何から始めますか？,0.0,0.0,啊-大師，你好。今天要先做什麼？,0.0,0.0,啊-大师，你好。今天要先做什么？,0.0,0.0,552,218712
554,1004,1004103,0,0,16,Yuki/Voice_YukiBasic_Complete_1,사랑을 담은 음식-\n맛있게 드세요-,0.0,0.0,Food filled with love—enjoy your meal!,0.0,0.0,愛を込めた料理ー。お召し上がりくださいー。,0.0,0.0,請慢慢享用注入愛意的料理-,0.0,0.0,请慢慢享用注入爱意的料理-,0.0,0.0,553,219120
555,1004,1004103,0,0,0,Yuki/Voice_YukiBasic_Complete_2,다음에도\n찾아주세요-♥,0.0,0.0,I hope to see you again soon-♥,0.0,0.0,また来てくださいねー♥,0.0,0.0,下次請再度光臨-♥,0.0,0.0,下次请再度光临-♥,0.0,0.0,554,219472
556,1004,1004103,0,0,16,Yuki/Voice_Yuki_Effect_1,맛있어져라-♥,0.0,0.0,Tastier- with a sprinkle of magic-♥,0.0,0.0,美味しくなれー♥,0.0,0.0,變好吃吧-♥,0.0,0.0,变好吃吧-♥,0.0,0.0,555,219752
557,1004,1004103,0,0,16,Yuki/Voice_Yuki_Effect_1,맛있게 드세요-♥,0.0,0.0,Enjoy your meal-♥,0.0,0.0,美味しくお召し上がりくださいー♥,0.0,0.0,請慢用-♥,0.0,0.0,请慢用-♥,0.0,0.0,556,219980
558,1004,1004103,0,0,6,Yuki/Voice_YukiBasic_In_2,거긴 만지면\n안 돼요-♥,0.0,0.0,You can’t touch there-♥,0.0,0.0,そこは触っちゃダメですよー♥,0.0,0.0,那裡不可以碰喔-♥,0.0,0.0,那里不可以碰喔-♥,0.0,0.0,557,220216
559,1004,1004103,0,0,6,Yuki/Voice_YukiBasic_In_3,어딜 그렇게 빤히\n보시나요-?,0.0,0.0,Why are you staring like that-?,0.0,0.0,どこをそんなにじっと見ているんですかー？,0.0,0.0,你在看哪裡呀-？,0.0,0.0,你在看哪里呀-？,0.0,0.0,558,220492
560,1004,1004103,0,0,6,Yuki/Voice_YukiBasic_In_1,"쉬고 싶으시면, 제가\n안아 드릴게요-♥",0.0,0.0,"If you want to rest, I’ll hold you-♥",0.0,0.0,休みたいなら、私が抱きしめてあげますよー♥,0.0,0.0,想休息的話，我可以抱你一下喔-♥,0.0,0.0,想休息的话，我可以抱你一下喔-♥,0.0,0.0,559,220788
561,1004,1004103,0,0,6,Yuki/Voice_YukiBasic_In_4,차가운 핫초코……\n같은 건 없답니다?,0.0,0.0,"There's no such thing as cold hot chocolate, you know?",0.0,0.0,冷たいホットチョコ……なんてないですよ？,0.0,0.0,冰的熱可可……沒有這種東西喔？,0.0,0.0,冰的热可可……没有这种东西喔？,0.0,0.0,560,221156
562,1004,1004103,0,0,6,Yuki/Voice_YukiBasic_In_5,사랑을 담은 음식\n곧 준비해 드릴게요♥,0.0,0.0,I’ll prepare a meal full of love soon-♥,0.0,0.0,愛を込めた料理を、すぐにご用意しますね♥,0.0,0.0,馬上為您準備充滿愛意的料理♥,0.0,0.0,马上为您准备充满爱意的料理♥,0.0,0.0,561,221536
563,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_In_2,거긴 만지면\n안 돼요-♥,0.0,0.0,You can’t touch there-♥,0.0,0.0,そこは触っちゃダメですよー♥,0.0,0.0,那裡不可以碰喔-♥,0.0,0.0,那里不可以碰喔-♥,0.0,0.0,562,221900
564,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_In_3,어딜 그렇게 빤히\n보시나요-?,0.0,0.0,Why are you staring like that-?,0.0,0.0,どこをそんなにじっと見ているんですかー？,0.0,0.0,你在看哪裡呀-？,0.0,0.0,你在看哪里呀-？,0.0,0.0,563,222176
565,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_In_1,"쉬고 싶으시면, 제가\n안아 드릴게요-♥",0.0,0.0,"If you want to rest, I’ll hold you-♥",0.0,0.0,休みたいなら、私が抱きしめてあげますよー♥,0.0,0.0,想休息的話，我可以抱你一下喔-♥,0.0,0.0,想休息的话，我可以抱你一下喔-♥,0.0,0.0,564,222472
566,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_In_4,차가운 핫초코……\n같은 건 없답니다?,0.0,0.0,"There's no such thing as cold hot chocolate, you know?",0.0,0.0,冷たいホットチョコ……なんてないですよ？,0.0,0.0,冰的熱可可……沒有這種東西喔？,0.0,0.0,冰的热可可……没有这种东西喔？,0.0,0.0,565,222840
567,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_In_5,사랑을 담은 음식\n곧 준비해 드릴게요♥,0.0,0.0,I’ll prepare a meal full of love soon-♥,0.0,0.0,愛を込めた料理を、すぐにご用意しますね♥,0.0,0.0,馬上為您準備充滿愛意的料理♥,0.0,0.0,马上为您准备充满爱意的料理♥,0.0,0.0,566,223220
568,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_Out_2,청소는\n너무 좋아요-♥,0.0,0.0,I just love cleaning-♥,0.0,0.0,お掃除は大好きですー♥,0.0,0.0,我最喜歡打掃了-♥,0.0,0.0,我最喜欢打扫了-♥,0.0,0.0,567,223584
569,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_Out_3,달콤한 향기♪\n마스터와 디저트라도 먹을까요♥,0.0,0.0,"Such a sweet scent♪ Shall we have dessert together, Master? ♥",0.0,0.0,甘い香り♪ マスターとデザートでも食べましょうか♥,0.0,0.0,甜蜜香氣♪要不要跟大師一起吃甜點呢♥,0.0,0.0,甜蜜香气♪要不要跟大师一起吃甜点呢♥,0.0,0.0,568,223848
570,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_Out_4,주문하신 메뉴\n나왔습니다-♥,0.0,0.0,Your order is ready-♥,0.0,0.0,ご注文のメニューができましたー♥,0.0,0.0,您點的餐點來囉-♥,0.0,0.0,您点的餐点来啰-♥,0.0,0.0,569,224288
571,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_Out_5,카페는 청결이\n최우선이에요-,0.0,0.0,Cleanliness is the top priority in the cafe-,0.0,0.0,カフェは、清潔が最優先ですー。,0.0,0.0,咖啡廳最重要的就是整潔了-,0.0,0.0,咖啡厅最重要的就是整洁了-,0.0,0.0,570,224572
572,1004,1004103,0,0,7,Yuki/Voice_YukiBasic_Out_6,내가 마스터와 같은 공기를 마시며\n일할 수 있다니-♥,0.0,0.0,Working while breathing Master’s air? Unbelievable-♥,0.0,0.0,マスターと同じ空気を吸いながら働けるなんてー♥,0.0,0.0,竟然能和大師呼吸著相同的空氣一起工作-♥,0.0,0.0,竟然能和大师呼吸着相同的空气一起工作-♥,0.0,0.0,571,224900
